# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.181818,0.061689,-0.000000,-0.000000,1.737397,-2.865063,1.944919,-0.609108,0.072638,0.326651,-0.000000,0.000000,1.815132,-3.283018,2.290852,-0.727267,0.087618,0.380976,-0.000000,0.000000,-1.939351,3.011618,-1.974270,0.608069,-0.071909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.181818,0.732052,0.308199,-0.081293,0.403047,-0.553657,0.344011,-0.100918,0.011372,0.216147,-0.490585,-0.191468,0.637111,-0.849414,0.573989,-0.181865,0.021863,-0.457495,-0.186888,0.300837,-0.360619,0.549422,-0.369550,0.112918,-0.013153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.181818,1.456015,0.335406,-0.022987,0.003620,0.061963,-0.071711,0.029843,-0.004300,-0.490459,0.077942,0.215496,0.110602,-0.160779,0.067168,-0.012307,0.000641,0.085737,0.495552,-0.022930,-0.133339,0.032874,0.010048,-0.009003,0.001739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.181818,2.181726,0.341609,0.001510,-0.080904,0.142590,-0.100516,0.032081,-0.003856,0.354900,0.361624,-0.194576,-0.143421,0.245626,-0.202632,0.077572,-0.010859,0.352726,-0.362212,-0.167966,0.140858,-0.166552,0.141693,-0.051110,0.006646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.181818,2.908538,0.332738,0.005642,-0.015928,0.036695,-0.040316,0.018886,-0.003112,0.087959,-0.477672,-0.069896,-0.144310,0.622849,-0.581041,0.229164,-0.032993,-0.491982,-0.091893,0.240905,0.086674,-0.156943,0.107786,-0.038759,0.005370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.181818,3.639149,0.339419,-0.048859,-0.159609,0.584311,-0.560537,0.209112,-0.027370,-0.443835,0.266568,0.067054,-0.932838,2.622965,-2.405161,0.891536,-0.117428,0.210042,0.446657,-0.078535,0.055966,-0.386190,0.346390,-0.116136,0.013716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.181818,4.132052,-0.023647,0.038729,-0.014232,0.251095,-0.423902,0.207670,-0.032336,-0.173744,-0.503155,0.194455,-0.477512,0.196864,0.228503,-0.169187,0.029859,0.467100,0.011983,-0.000483,-0.070515,0.117041,-0.078544,0.024103,-0.002802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.181818,3.639997,-0.467739,0.105980,-0.510496,0.700060,-0.438608,0.130533,-0.014982,-0.769900,-0.047788,-0.082522,0.655728,-1.048322,0.726077,-0.233377,0.028532,0.468038,0.000291,0.006806,-0.003594,-0.019727,0.026175,-0.011560,0.001720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.181818,2.554993,-0.498477,0.018957,-0.048157,0.040770,-0.013280,0.000795,0.000232,-0.773511,-0.014734,-0.024201,0.222140,-0.391215,0.296831,-0.103892,0.013736,0.468594,-0.005873,-0.005448,0.032892,-0.006365,-0.031784,0.022300,-0.004203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.181818,1.465078,-0.503511,-0.000118,0.024532,-0.026996,0.002690,0.005898,-0.001706,-0.777248,-0.015949,0.033319,0.251847,-0.694078,0.640322,-0.250745,0.035576,0.472100,0.015901,-0.057025,-0.237008,0.751719,-0.723256,0.290006,-0.041871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.181818,0.376638,-0.509249,-0.098074,-0.211228,1.333360,-1.287548,0.481536,-0.064102,-0.782873,-0.078016,0.069094,0.806476,-1.596475,1.455968,-0.600258,0.089635,0.478250,0.077596,-0.153903,-1.074000,2.856948,-2.530618,0.949360,-0.129330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
