# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
4.927273,0.231648,0.000000,0.000000,0.376502,-0.230726,0.057351,-0.006460,0.000270,-0.213348,-0.000000,0.000000,0.060369,0.012769,-0.019905,0.004616,-0.000324,0.110394,0.000000,-0.000000,0.140444,-0.104441,0.025570,-0.002380,0.000060,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.927273,2.468167,0.568883,-0.055216,-0.122303,0.143221,-0.055136,0.009066,-0.000544,-0.049865,-0.153532,0.005211,-0.156413,0.180422,-0.066470,0.010329,-0.000589,-0.221515,0.140659,0.062344,-0.167918,0.158045,-0.060559,0.009951,-0.000591,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.927273,4.932279,0.595207,-0.006917,-0.226866,0.209583,-0.074688,0.011824,-0.000695,0.214920,-0.029049,-0.114431,-0.168134,0.176969,-0.059870,0.008955,-0.000505,-0.119010,-0.155191,0.076463,-0.145998,0.149426,-0.055159,0.008660,-0.000498,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.927273,7.391162,0.616042,-0.010560,-0.273404,0.248440,-0.086675,0.013432,-0.000774,0.145022,0.281086,-0.073182,-0.211647,0.159657,-0.050067,0.007475,-0.000429,0.199169,-0.073094,-0.103359,-0.146238,0.162009,-0.055181,0.008215,-0.000460,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.927273,9.841572,0.603291,0.028525,-0.243420,0.199185,-0.067126,0.010327,-0.000600,-0.162467,0.248020,0.074022,-0.191203,0.154014,-0.059471,0.010371,-0.000662,0.193016,0.228619,-0.096979,-0.184791,0.148645,-0.047422,0.007180,-0.000420,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.927273,12.309336,0.479900,-0.147152,-0.286440,0.264043,-0.094338,0.015054,-0.000890,-0.197044,-0.076683,-0.117615,-0.430690,0.378415,-0.119730,0.016889,-0.000897,-0.113410,0.234229,-0.033050,-0.252673,0.210110,-0.068433,0.010081,-0.000559,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.927273,11.147713,-0.357085,0.037374,-0.333263,0.272718,-0.091520,0.013955,-0.000799,-1.200750,0.047747,0.022788,-0.139962,0.118479,-0.041325,0.006506,-0.000382,-0.039231,0.042199,0.016764,-0.137814,0.119799,-0.042070,0.006633,-0.000390,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.927273,8.718917,-0.376886,-0.008768,-0.279058,0.247459,-0.085275,0.013148,-0.000757,-1.183231,0.069859,-0.008749,-0.156428,0.142939,-0.050457,0.007948,-0.000466,-0.031291,0.066503,-0.011227,-0.157971,0.148653,-0.052953,0.008337,-0.000486,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.927273,6.245381,-0.403172,-0.013943,-0.263562,0.248963,-0.088844,0.013991,-0.000816,-1.189253,0.080012,-0.021813,-0.191713,0.183829,-0.065689,0.010342,-0.000603,-0.037644,0.072719,0.006593,-0.172665,0.150311,-0.051859,0.008023,-0.000463,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.927273,3.782692,-0.387129,0.005128,-0.288185,0.256420,-0.089615,0.014001,-0.000815,-1.200823,0.088800,0.006872,-0.211846,0.177693,-0.058862,0.008749,-0.000486,-0.035250,0.062019,0.000245,-0.160616,0.147782,-0.052770,0.008371,-0.000493,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.927273,1.322327,-0.355910,0.003625,-0.298487,0.227374,-0.065538,0.008540,-0.000423,-1.213443,0.063351,0.064971,-0.092159,-0.017092,0.033314,-0.008525,0.000645,-0.030442,0.087909,-0.003281,-0.193520,0.167434,-0.056283,0.008459,-0.000475,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
