0.000000, 0.100000, 0.000000, 0.000000
0.100000, 0.200000, 0.000000, 0.000000
0.200000, 0.300000, 0.000000, 0.000000
0.300000, 0.400000, 0.000000, 0.000000
0.400000, 0.500000, 0.000000, 0.000000
0.500000, 0.600000, 0.000000, 0.000000
0.600000, 0.700000, 0.000000, 0.000000
0.700000, 0.800000, 0.000000, 0.000000
0.800000, 0.900000, 0.000000, 0.000000
0.900000, 1.000000, 0.000000, 0.000000
1.000000, 1.100000, 0.000000, 0.000000
1.100000, 1.200000, 0.000000, 0.000000
1.200000, 1.300000, 0.000000, 0.000000
1.300000, 1.400000, 0.000000, 0.000000
1.400000, 1.500000, 0.000000, 0.000000
1.500000, 1.600000, 0.000000, 0.000000
1.600000, 1.700000, 0.000000, 0.000000
1.700000, 1.800000, 0.000000, 0.000000
1.800000, 1.900000, 0.000000, 0.000000
1.900000, 2.000000, 0.000000, 0.000000
2.000000, 2.100000, 0.000000, 0.000000
2.100000, 2.200000, 0.000000, 0.000000
2.200000, 2.300000, 0.000000, 0.000000
2.300000, 2.400000, 0.000000, 0.000000
2.400000, 2.500000, 0.000000, 0.000000
2.500000, 2.600000, 0.000000, 0.000000
2.600000, 2.700000, 0.000000, 0.000000
2.700000, 2.800000, 0.000000, 0.000000
2.800000, 2.900000, 0.000000, 0.000000
2.900000, 3.000000, 0.000000, 0.000000
3.000000, 3.100000, 0.000000, 0.000000
3.100000, 3.200000, 0.000000, 0.000000
3.200000, 3.300000, 0.000000, 0.000000
3.300000, 3.400000, 0.000000, 0.000000
3.400000, 3.500000, 0.000000, 0.000000
3.500000, 3.600000, 0.000000, 0.000000
3.600000, 3.700000, 0.000000, 0.000000
3.700000, 3.800000, 0.000000, 0.000000
3.800000, 3.900000, 0.000000, 0.000000
3.900000, 4.000000, 0.000000, 0.000000
4.000000, 4.100000, 0.000000, 0.000000
4.100000, 4.200000, 0.000000, 0.000000
4.200000, 4.300000, 0.000000, 0.000000
4.300000, 4.400000, 0.000000, 0.000000
4.400000, 4.500000, 0.000000, 0.000000
4.500000, 4.600000, 0.000000, 0.000000
4.600000, 4.700000, 0.000000, 0.000000
4.700000, 4.800000, 0.000000, 0.000000
4.800000, 4.900000, 0.000000, 0.000000
4.900000, 5.000000, 0.000000, 0.000000
5.000000, 4.928571, 0.000000, 0.000000
5.100000, 4.857143, 0.000000, 0.000000
5.200000, 4.785714, 0.000000, 0.000000
5.300000, 4.714286, 0.000000, 0.000000
5.400000, 4.642857, 0.000000, 0.000000
5.500000, 4.571429, 0.000000, 0.000000
5.600000, 4.500000, 0.000000, 0.000000
5.700000, 4.428571, 0.000000, 0.000000
5.800000, 4.357143, 0.000000, 0.000000
5.900000, 4.285714, 0.000000, 0.000000
6.000000, 4.214286, 0.000000, 0.000000
6.100000, 4.142857, 0.000000, 0.000000
6.200000, 4.071429, 0.000000, 0.000000
6.300000, 4.000000, 0.000000, 0.000000
6.400000, 3.928571, 0.000000, 0.000000
6.500000, 3.857143, 0.000000, 0.000000
6.600000, 3.785714, 0.000000, 0.000000
6.700000, 3.714286, 0.000000, 0.000000
6.800000, 3.642857, 0.000000, 0.000000
6.900000, 3.571429, 0.000000, 0.000000
7.000000, 3.500000, 0.000000, 0.000000
7.100000, 3.428571, 0.000000, 0.000000
7.200000, 3.357143, 0.000000, 0.000000
7.300000, 3.285714, 0.000000, 0.000000
7.400000, 3.214286, 0.000000, 0.000000
7.500000, 3.142857, 0.000000, 0.000000
7.600000, 3.071429, 0.000000, 0.000000
7.700000, 3.000000, 0.000000, 0.000000
7.800000, 2.928571, 0.000000, 0.000000
7.900000, 2.857143, 0.000000, 0.000000
8.000000, 2.785714, 0.000000, 0.000000
8.100000, 2.714286, 0.000000, 0.000000
8.200000, 2.642857, 0.000000, 0.000000
8.300000, 2.571429, 0.000000, 0.000000
8.400000, 2.500000, 0.000000, 0.000000
8.500000, 2.428571, 0.000000, 0.000000
8.600000, 2.357143, 0.000000, 0.000000
8.700000, 2.285714, 0.000000, 0.000000
8.800000, 2.214286, 0.000000, 0.000000
8.900000, 2.142857, 0.000000, 0.000000
9.000000, 2.071429, 0.000000, 0.000000
9.100000, 2.000000, 0.000000, 0.000000
9.200000, 1.928571, 0.000000, 0.000000
9.300000, 1.857143, 0.000000, 0.000000
9.400000, 1.785714, 0.000000, 0.000000
9.500000, 1.714286, 0.000000, 0.000000
9.600000, 1.642857, 0.000000, 0.000000
9.700000, 1.571429, 0.000000, 0.000000
9.800000, 1.500000, 0.000000, 0.000000
9.900000, 1.428571, 0.000000, 0.000000
10.000000, 1.357143, 0.000000, 0.000000
10.100000, 1.285714, 0.000000, 0.000000
10.200000, 1.214286, 0.000000, 0.000000
10.300000, 1.142857, 0.000000, 0.000000
10.400000, 1.071429, 0.000000, 0.000000
10.500000, 1.000000, 0.000000, 0.000000
10.600000, 0.928571, 0.000000, 0.000000
10.700000, 0.857143, 0.000000, 0.000000
10.800000, 0.785714, 0.000000, 0.000000
10.900000, 0.714286, 0.000000, 0.000000
11.000000, 0.642857, 0.000000, 0.000000
11.100000, 0.571429, 0.000000, 0.000000
11.200000, 0.500000, 0.000000, 0.000000
11.300000, 0.428571, 0.000000, 0.000000
11.400000, 0.357143, 0.000000, 0.000000
11.500000, 0.285714, 0.000000, 0.000000
11.600000, 0.214286, 0.000000, 0.000000
11.700000, 0.142857, 0.000000, 0.000000
11.800000, 0.071429, 0.000000, 0.000000
11.900000, -0.000000, 0.000000, 0.000000
